Day,Strategy,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
128,Proportional,1155.4,11.4,1.6,10.8,29.0,2791.8,0.5492424242424243
129,Proportional,1166.2,13.2,0.6,10.4,28.8,2780.8,0.5433962264150943
130,Proportional,1181.4,11.8,1.6,11.4,27.0,2766.8,0.5212355212355213
131,Proportional,1192.8,12.0,1.4,11.4,26.4,2756.0,0.5156249999999999
132,Proportional,1204.6,12.4,2.0,10.6,25.4,2745.0,0.503968253968254
133,Proportional,1214.4,12.8,1.4,10.4,25.4,2735.6,0.508
134,Proportional,1229.4,13.4,1.4,10.0,25.8,2720.0,0.5098814229249012
135,Proportional,1242.0,13.2,2.0,9.8,26.2,2706.8,0.51171875
136,Proportional,1255.2,12.6,2.0,9.4,25.4,2695.4,0.5141700404858299
137,Proportional,1264.6,13.4,2.0,9.6,25.8,2684.6,0.5078740157480316
138,Proportional,1277.0,16.2,1.0,8.8,26.0,2671.0,0.5
139,Proportional,1292.8,14.8,2.2,9.6,24.2,2656.4,0.4763779527559055
140,Proportional,1305.0,14.8,2.4,10.2,24.4,2643.2,0.47104247104247104
141,Proportional,1316.4,15.4,0.8,10.2,25.6,2631.6,0.49230769230769234
142,Proportional,1327.2,16.0,1.4,11.2,25.2,2619.0,0.4684014869888476
143,Proportional,1338.0,17.0,1.2,12.6,25.2,2606.0,0.45
144,Proportional,1346.8,19.2,2.0,12.8,24.8,2594.4,0.4217687074829932
145,Proportional,1360.6,19.4,1.8,12.2,27.0,2579.0,0.4470198675496689
146,Proportional,1372.8,17.2,2.4,14.4,27.8,2565.4,0.4498381877022654
147,Proportional,1382.0,16.4,1.6,14.4,30.6,2555.0,0.4857142857142857
148,Proportional,1389.4,19.0,2.8,13.8,30.8,2544.2,0.463855421686747
149,Proportional,1396.0,20.6,1.4,14.4,31.0,2536.6,0.45994065281899105
0,Uniform,3971.0,19.0,9.6,0,0,0.4,0.0
1,Uniform,3956.8,30.8,10.6,0.8,0,1.0,0.0
2,Uniform,3940.8,41.2,12.2,4.2,0,1.6,0.0
3,Uniform,3916.6,58.2,15.4,7.2,0,2.6,0.0
4,Uniform,3891.4,70.0,20.4,13.8,0,4.4,0.0
5,Uniform,3849.2,95.6,27.2,20.8,0,7.2,0.0
6,Uniform,3782.0,144.8,36.2,26.4,0,10.6,0.0
7,Uniform,3705.8,191.0,51.2,37.6,0,14.4,0.0
8,Uniform,3588.2,268.0,74.8,48.6,0,20.4,0.0
9,Uniform,3448.8,351.0,102.4,68.8,0,29.0,0.0
10,Uniform,3261.4,468.2,140.0,87.8,0,42.6,0.0
11,Uniform,3030.2,605.4,184.0,121.8,0,58.6,0.0
12,Uniform,2730.8,776.0,245.2,163.4,0,84.6,0.0
13,Uniform,2411.6,942.0,319.2,213.4,0,113.8,0.0
14,Uniform,2030.2,1140.2,400.2,274.2,0,155.2,0.0
15,Uniform,1661.8,1274.0,512.4,352.4,0,199.4,0.0
16,Uniform,1282.2,1389.0,633.6,433.8,0,261.4,0.0
17,Uniform,920.4,1469.0,758.2,514.8,0,337.6,0.0
18,Uniform,620.8,1483.0,881.8,591.4,0,423.0,0.0
19,Uniform,396.6,1415.8,998.2,667.0,0,522.4,0.0
20,Uniform,240.8,1282.0,1088.0,737.4,9.4,642.4,0.0030159137577002054
21,Uniform,140.8,1137.4,1152.2,781.8,17.8,770.0,0.005762009581768742
22,Uniform,78.8,979.6,1189.6,818.2,25.6,908.2,0.008496515101228013
23,Uniform,44.0,820.2,1209.0,840.0,33.2,1053.6,0.011438809261300994
24,Uniform,23.6,677.0,1213.4,852.2,41.2,1192.6,0.01479991378690998
25,Uniform,13.8,561.2,1194.0,845.0,47.6,1338.4,0.01797718860941159
26,Uniform,10.2,455.4,1169.4,836.6,54.0,1474.4,0.021467758606980997
27,Uniform,11.4,372.8,1125.0,819.4,59.2,1612.2,0.024911631038545705
28,Uniform,12.0,307.8,1079.8,785.4,63.8,1751.2,0.028522889842632328
29,Uniform,10.8,255.6,1027.6,760.0,68.6,1877.4,0.032484136755374565
30,Uniform,12.2,214.8,973.0,728.8,74.8,1996.4,0.03756151451240333
31,Uniform,14.2,178.6,923.6,695.6,78.6,2109.4,0.04188872308676188
32,Uniform,13.4,155.2,869.8,658.2,82.4,2221.0,0.04666968735840508
33,Uniform,14.4,131.8,814.6,625.0,85.8,2328.4,0.05177407675597393
34,Uniform,16.8,117.0,757.2,588.6,89.0,2431.4,0.05735275164325299
35,Uniform,17.6,104.2,705.4,554.4,90.2,2528.2,0.06202723146747353
36,Uniform,18.8,96.6,661.0,524.8,92.2,2606.6,0.06707405790775497
37,Uniform,23.4,92.6,615.4,494.4,95.6,2678.6,0.0736517719568567
38,Uniform,26.2,86.8,575.0,465.4,97.2,2749.4,0.07938582162691932
39,Uniform,26.8,83.8,534.6,439.0,99.4,2816.4,0.08592669432918394
40,Uniform,31.2,76.4,484.8,411.6,116.0,2880.0,0.10653930933137397
41,Uniform,34.2,74.6,438.2,387.8,129.8,2935.4,0.12597049689440998
42,Uniform,38.8,69.8,395.4,362.8,141.8,2991.4,0.14621571458032587
43,Uniform,41.4,69.2,352.2,337.8,155.6,3043.8,0.17009182334936596
44,Uniform,46.4,68.0,309.8,313.0,166.6,3096.2,0.19430837415442034
45,Uniform,52.6,66.2,271.8,298.0,181.2,3130.2,0.22173274596182083
46,Uniform,57.8,67.2,236.2,283.4,193.2,3162.2,0.24769230769230768
47,Uniform,69.0,64.4,205.0,264.2,200.4,3197.0,0.273024523160763
48,Uniform,69.8,63.4,182.6,248.6,204.0,3231.6,0.29201259662181506
49,Uniform,70.8,63.0,165.6,230.8,208.8,3261.0,0.3124812930260401
50,Uniform,79.8,62.6,148.0,213.8,210.8,3285.0,0.3318639798488665
51,Uniform,92.4,58.2,134.4,195.0,213.2,3306.8,0.3548601864181092
52,Uniform,102.8,53.2,121.0,181.6,210.4,3331.0,0.3716001412928294
53,Uniform,108.0,55.0,107.8,170.0,210.8,3348.4,0.387785136129507
54,Uniform,116.8,50.2,98.4,161.0,208.0,3365.6,0.40185471406491496
55,Uniform,125.6,47.8,87.6,152.6,201.8,3384.6,0.412004899959167
56,Uniform,138.8,46.2,75.0,146.8,195.4,3397.8,0.42166594734570567
57,Uniform,148.4,47.0,66.4,141.2,194.4,3402.6,0.4329621380846325
58,Uniform,158.0,48.2,58.2,132.4,193.2,3410.0,0.4472222222222222
59,Uniform,167.4,47.0,50.2,126.2,192.0,3417.2,0.4622051035146847
60,Uniform,175.2,42.8,39.2,118.8,195.8,3428.2,0.49369641956631366
61,Uniform,186.4,44.6,25.6,110.6,197.8,3435.0,0.5224511357633386
62,Uniform,200.0,39.2,19.0,102.6,200.8,3438.4,0.5553097345132744
63,Uniform,210.2,36.8,12.8,97.8,199.8,3442.6,0.5754608294930876
64,Uniform,219.6,39.2,8.2,91.2,194.4,3447.4,0.5837837837837838
65,Uniform,233.0,36.4,7.8,87.0,191.6,3444.2,0.593556381660471
66,Uniform,246.8,35.4,4.4,81.2,189.4,3442.8,0.6101804123711341
67,Uniform,264.2,33.2,3.0,74.6,181.8,3443.2,0.621326042378674
68,Uniform,275.8,28.0,4.6,69.6,176.4,3445.6,0.6331658291457286
69,Uniform,289.0,26.8,3.8,64.6,171.6,3444.2,0.6431784107946028
70,Uniform,302.4,24.6,4.2,61.4,163.6,3443.8,0.6446020488573679
71,Uniform,315.8,24.4,2.8,60.4,155.6,3441.0,0.6398026315789473
72,Uniform,327.0,27.0,2.6,58.0,150.0,3435.4,0.6313131313131314
73,Uniform,340.4,24.4,4.2,53.0,143.4,3434.6,0.6373333333333333
74,Uniform,355.2,22.8,3.4,50.0,139.8,3428.8,0.6472222222222223
75,Uniform,369.2,23.6,2.2,49.2,134.2,3421.6,0.641491395793499
76,Uniform,384.0,23.6,3.0,47.2,127.2,3415.0,0.6328358208955224
77,Uniform,398.4,22.6,2.0,41.6,123.8,3411.6,0.651578947368421
78,Uniform,410.6,22.4,2.4,41.0,119.0,3404.6,0.6439393939393939
79,Uniform,427.2,22.8,2.8,38.8,115.2,3393.2,0.6414253897550111
80,Uniform,443.6,19.6,2.4,38.0,111.0,3385.4,0.6491228070175439
81,Uniform,458.8,19.2,2.2,38.0,105.6,3376.2,0.64
82,Uniform,470.6,19.6,1.8,36.2,101.0,3370.8,0.6368221941992432
83,Uniform,486.6,18.2,2.0,34.4,98.0,3360.8,0.6422018348623854
84,Uniform,504.0,17.8,1.4,32.2,94.8,3349.8,0.6484268125854994
85,Uniform,516.6,19.8,1.4,29.6,89.4,3343.2,0.637660485021398
86,Uniform,531.4,19.0,2.8,28.2,85.2,3333.4,0.6301775147928995
87,Uniform,546.0,18.2,2.4,27.6,83.6,3322.2,0.6342943854324733
88,Uniform,563.0,16.8,1.2,26.4,80.6,3312.0,0.6447999999999999
89,Uniform,578.8,15.8,2.4,26.0,76.4,3300.6,0.6334991708126037
90,Uniform,591.6,15.8,1.8,25.4,72.8,3292.6,0.6286701208981001
91,Uniform,604.8,14.0,2.8,25.8,71.0,3281.6,0.625
92,Uniform,618.6,14.6,2.0,25.4,69.2,3270.2,0.6223021582733813
93,Uniform,636.0,13.4,2.8,22.8,67.2,3257.8,0.632768361581921
94,Uniform,655.0,13.2,0.8,21.8,66.4,3242.8,0.6497064579256361
95,Uniform,672.8,12.6,1.2,21.8,63.4,3228.2,0.6404040404040404
96,Uniform,686.0,14.4,1.4,21.2,61.0,3216.0,0.6224489795918368
97,Uniform,701.8,13.8,2.0,20.0,59.6,3202.8,0.6247379454926625
98,Uniform,717.4,12.4,1.4,20.8,58.0,3190.0,0.6263498920086393
99,Uniform,730.0,13.0,1.6,20.2,55.6,3179.6,0.6150442477876106
100,Uniform,742.6,11.8,1.0,20.0,54.0,3170.6,0.6221198156682027
101,Uniform,757.0,11.4,2.2,20.2,52.2,3157.0,0.6069767441860465
102,Uniform,770.4,14.2,1.2,18.4,51.8,3144.0,0.6051401869158879
103,Uniform,785.0,14.0,1.2,18.0,50.2,3131.6,0.6019184652278178
104,Uniform,799.4,14.8,1.8,17.4,46.4,3120.2,0.5771144278606964
105,Uniform,812.6,13.8,2.0,17.0,45.4,3109.2,0.5805626598465474
106,Uniform,827.4,13.2,2.4,15.2,44.6,3097.2,0.5915119363395225
107,Uniform,842.0,14.0,1.4,14.4,44.8,3083.4,0.6005361930294906
108,Uniform,854.6,14.4,1.2,14.0,43.0,3072.8,0.5922865013774106
109,Uniform,869.2,15.6,1.0,13.8,40.4,3060.0,0.5706214689265536
110,Uniform,882.4,13.8,1.4,13.2,39.6,3049.6,0.5823529411764706
111,Uniform,896.0,12.4,1.2,13.0,38.4,3039.0,0.5907692307692307
112,Uniform,909.0,12.6,1.4,12.8,36.4,3027.8,0.5759493670886076
113,Uniform,924.2,11.0,1.4,12.4,36.0,3015.0,0.5921052631578948
114,Uniform,937.6,10.6,1.0,13.0,34.6,3003.2,0.5844594594594594
115,Uniform,948.6,11.6,1.0,13.2,32.6,2993.0,0.5582191780821918
116,Uniform,961.2,12.4,1.2,13.2,32.2,2979.8,0.5457627118644068
117,Uniform,976.6,11.6,1.6,13.8,31.4,2965.0,0.5376712328767124
118,Uniform,990.8,12.8,1.4,13.2,30.4,2951.4,0.5259515570934256
119,Uniform,1003.8,12.0,1.4,13.4,28.8,2940.6,0.5179856115107914
120,Uniform,1020.0,10.2,1.6,13.2,28.4,2926.6,0.5318352059925093
121,Uniform,1032.8,12.2,0.8,13.0,28.8,2912.4,0.5255474452554745
122,Uniform,1047.4,13.0,1.2,11.6,27.8,2899.0,0.5186567164179106
123,Uniform,1062.6,13.6,1.4,11.6,27.8,2883.0,0.5110294117647058
124,Uniform,1076.0,14.6,1.0,11.8,28.4,2868.2,0.5089605734767025
125,Uniform,1088.2,15.0,2.0,12.2,27.6,2855.0,0.48591549295774655
126,Uniform,1101.0,15.4,1.8,12.6,28.0,2841.2,0.4844290657439447
127,Uniform,1113.6,17.2,1.0,12.4,27.4,2828.4,0.4724137931034483
128,Uniform,1123.2,17.4,2.2,13.0,27.4,2816.8,0.4566666666666667
129,Uniform,1135.4,15.6,2.4,13.4,28.6,2804.6,0.4766666666666667
130,Uniform,1148.4,15.4,1.4,13.2,27.8,2793.8,0.48096885813148793
131,Uniform,1159.4,16.0,2.0,13.0,27.0,2782.6,0.46551724137931033
132,Uniform,1172.2,16.6,1.6,13.4,26.6,2769.6,0.4570446735395189
133,Uniform,1182.2,17.6,2.2,12.2,26.2,2759.6,0.4501718213058419
134,Uniform,1193.8,17.8,2.8,12.4,27.6,2745.6,0.45544554455445546
135,Uniform,1203.4,18.2,1.8,12.0,29.4,2735.2,0.4788273615635179
136,Uniform,1218.2,17.2,2.2,12.6,30.4,2719.4,0.48717948717948717
137,Uniform,1227.2,18.2,1.6,12.6,30.8,2709.6,0.4873417721518987
138,Uniform,1237.8,18.2,1.8,12.4,30.4,2699.4,0.4840764331210191
139,Uniform,1251.2,17.4,2.4,13.0,29.8,2686.2,0.47603833865814704
140,Uniform,1263.4,17.4,2.8,12.2,29.2,2675.0,0.4740259740259741
141,Uniform,1275.4,15.6,3.0,12.4,30.8,2662.8,0.49838187702265374
142,Uniform,1285.0,17.0,1.4,12.2,32.4,2652.0,0.5142857142857142
143,Uniform,1297.2,16.8,2.0,11.8,31.0,2641.2,0.5032467532467533
144,Uniform,1307.8,17.2,2.0,12.2,30.8,2630.0,0.49517684887459806
145,Uniform,1317.8,16.4,2.6,12.6,30.4,2620.2,0.49032258064516127
146,Uniform,1327.4,16.8,2.2,11.8,31.0,2610.8,0.5016181229773463
147,Uniform,1338.6,15.8,2.2,12.4,31.4,2599.6,0.5080906148867314
148,Uniform,1348.2,17.2,2.6,13.0,32.0,2587.0,0.4938271604938272
149,Uniform,1359.0,17.4,1.8,12.0,34.2,2575.6,0.5229357798165137
0,Random,3977.4,12.6,9.6,0,0,0.4,0.0
1,Random,3965.4,23.4,9.6,0.6,0,1.0,0.0
2,Random,3954.6,28.6,12.2,2.4,0,2.2,0.0
3,Random,3932.8,44.6,14.0,5.0,0,3.6,0.0
4,Random,3912.6,55.4,18.4,8.4,0,5.2,0.0
5,Random,3880.8,77.4,22.4,11.6,0,7.8,0.0
6,Random,3840.8,99.6,30.6,18.2,0,10.8,0.0
7,Random,3775.8,147.2,39.2,23.2,0,14.6,0.0
8,Random,3706.2,188.4,53.6,33.0,0,18.8,0.0
9,Random,3597.8,258.8,73.0,45.4,0,25.0,0.0
10,Random,3466.2,340.0,99.6,60.6,0,33.6,0.0
11,Random,3288.0,447.0,135.0,85.2,0,44.8,0.0
12,Random,3069.8,580.4,174.0,114.2,0,61.6,0.0
13,Random,2801.8,743.6,225.6,149.2,0,79.8,0.0
14,Random,2496.8,898.8,292.6,201.8,0,110.0,0.0
15,Random,2151.0,1068.4,376.6,257.8,0,146.2,0.0
16,Random,1768.4,1236.4,480.2,320.6,0,194.4,0.0
17,Random,1404.8,1364.2,587.0,393.2,0,250.8,0.0
18,Random,1048.2,1448.8,708.2,466.0,0,328.8,0.0
19,Random,738.6,1490.4,810.8,549.4,0,410.8,0.0
20,Random,499.8,1435.2,915.6,636.4,9.2,503.8,0.003070351087972233
21,Random,315.6,1335.8,1011.8,703.8,18.2,614.8,0.005929111284857963
22,Random,185.0,1211.8,1091.4,757.0,26.4,728.4,0.008553100498930863
23,Random,107.0,1057.6,1154.6,797.0,34.6,849.2,0.011367369735199423
24,Random,60.0,896.2,1200.6,821.8,41.8,979.6,0.01411971355222267
25,Random,32.6,745.6,1215.8,838.2,49.4,1118.4,0.017339417339417337
26,Random,15.4,623.6,1215.0,842.8,54.6,1248.6,0.019956140350877196
27,Random,9.2,519.2,1186.8,829.2,59.2,1396.4,0.022818378045020047
28,Random,6.8,426.2,1156.0,811.2,64.0,1535.8,0.026043786115406527
29,Random,9.2,343.2,1122.2,787.4,65.4,1672.6,0.028211543438874987
30,Random,10.0,283.4,1073.6,763.8,70.0,1799.2,0.03195179842979733
31,Random,10.4,235.4,1027.6,730.8,74.8,1921.0,0.03615972155080731
32,Random,12.8,195.2,973.8,698.2,78.8,2041.2,0.04049331963001027
33,Random,12.8,166.2,916.4,662.8,82.2,2159.6,0.04497701904136573
34,Random,13.2,141.8,860.6,630.2,84.0,2270.2,0.048933939182104154
35,Random,15.8,123.6,807.4,599.0,87.2,2367.0,0.05392035617116003
36,Random,15.8,110.6,759.0,565.0,91.6,2458.0,0.06001834621936837
37,Random,16.0,99.4,700.4,531.4,92.8,2560.0,0.06516853932584271
38,Random,19.6,91.6,652.2,501.2,95.0,2640.4,0.0708955223880597
39,Random,23.8,84.2,607.6,470.6,98.0,2715.8,0.07775309425579181
40,Random,24.2,84.0,551.4,445.0,112.6,2782.8,0.09438390611902765
41,Random,26.2,81.6,497.2,420.0,127.0,2848.0,0.11280866939065554
42,Random,30.4,80.0,445.6,397.8,141.2,2905.0,0.13263197445049782
43,Random,33.4,75.8,402.0,373.8,152.6,2962.4,0.15196176060545707
44,Random,35.8,73.0,355.0,352.0,165.6,3018.6,0.1751269035532995
45,Random,40.2,67.4,321.0,332.8,178.0,3060.6,0.19795373665480426
46,Random,41.4,66.2,284.8,308.2,184.8,3114.6,0.218957345971564
47,Random,43.0,63.6,255.4,285.4,191.0,3161.6,0.24013075182298216
48,Random,51.0,61.6,227.8,267.0,195.6,3197.0,0.26010638297872335
49,Random,59.2,60.0,206.2,248.6,203.0,3223.0,0.28280858177765394
50,Random,69.6,55.8,189.8,229.0,211.0,3244.8,0.30775962660443407
51,Random,82.2,55.2,170.2,210.2,211.6,3270.6,0.32694684796044504
52,Random,84.4,56.4,155.4,193.8,211.8,3298.2,0.3430515063168124
53,Random,94.0,54.2,140.0,182.8,212.4,3316.6,0.36036647438072617
54,Random,98.6,55.4,123.0,172.0,213.6,3337.4,0.37872340425531914
55,Random,108.8,52.6,111.4,158.2,212.4,3356.6,0.3973063973063973
56,Random,114.6,53.4,102.4,147.8,209.2,3372.6,0.4079563182527301
57,Random,121.0,52.6,88.6,141.4,208.8,3387.6,0.4249084249084249
58,Random,129.2,48.4,80.4,134.6,207.4,3400.0,0.44052676295666954
59,Random,141.6,50.8,68.6,129.2,207.8,3402.0,0.4553023663453112
60,Random,157.6,46.0,55.6,120.2,209.8,3410.8,0.4860982391102873
61,Random,165.8,41.8,44.2,115.2,211.4,3421.6,0.5123606398448861
62,Random,177.6,37.2,34.8,109.6,211.4,3429.4,0.537913486005089
63,Random,191.4,32.8,27.4,103.4,208.8,3436.2,0.560687432867884
64,Random,201.4,34.2,19.0,94.8,207.8,3442.8,0.5840359752670039
65,Random,214.2,33.0,12.6,84.6,207.0,3448.6,0.6138790035587188
66,Random,227.0,32.4,9.2,78.6,200.8,3452.0,0.6255451713395639
67,Random,239.8,30.6,9.2,73.8,191.8,3454.8,0.6280288146692863
68,Random,251.8,26.6,8.8,67.4,187.2,3458.2,0.6455172413793103
69,Random,265.8,25.8,5.6,63.0,179.8,3460.0,0.6557257476294674
70,Random,287.8,23.8,2.6,60.2,175.4,3450.2,0.6694656488549618
71,Random,302.4,22.2,3.0,56.8,170.4,3445.2,0.6751188589540412
72,Random,317.0,20.8,2.8,53.6,163.6,3442.2,0.6794019933554817
73,Random,336.2,18.4,3.0,50.6,157.0,3434.8,0.6855895196506551
74,Random,350.0,19.6,2.4,48.4,151.0,3428.6,0.6820234869015357
75,Random,363.2,20.0,1.4,47.4,142.0,3426.0,0.6736242884250474
76,Random,376.0,22.4,1.4,44.6,135.6,3420.0,0.6647058823529411
77,Random,387.4,22.2,3.2,42.6,129.0,3415.6,0.6548223350253807
78,Random,404.0,20.0,3.4,40.6,126.0,3406.0,0.6631578947368421
79,Random,420.0,19.2,2.4,39.6,117.2,3401.6,0.6569506726457399
80,Random,435.6,19.4,1.6,35.2,112.8,3395.4,0.6674556213017752
81,Random,449.6,19.4,2.4,32.8,106.2,3389.6,0.6604477611940298
82,Random,464.6,19.8,1.6,31.2,103.2,3379.6,0.662387676508344
83,Random,480.4,18.8,3.0,30.0,97.4,3370.4,0.6528150134048258
84,Random,494.8,18.2,2.6,28.8,93.8,3361.8,0.6541143654114365
85,Random,509.6,17.4,2.0,28.6,89.0,3353.4,0.6496350364963503
86,Random,525.2,17.0,1.8,27.8,86.0,3342.2,0.6485671191553545
87,Random,540.8,16.8,2.0,27.6,81.4,3331.4,0.6369327073552425
88,Random,555.8,20.2,1.0,26.0,78.0,3319.0,0.6230031948881789
89,Random,569.2,20.8,1.8,24.2,73.0,3311.0,0.6093489148580968
90,Random,581.8,20.0,2.8,23.8,69.2,3302.4,0.5975820379965457
91,Random,596.8,17.8,2.0,25.0,69.2,3289.2,0.6070175438596491
92,Random,607.8,20.0,1.6,23.2,65.2,3282.2,0.5927272727272728
93,Random,628.6,17.6,2.2,22.4,64.4,3264.8,0.6041275797373359
94,Random,643.4,17.2,1.8,21.4,63.6,3252.6,0.6115384615384616
95,Random,656.4,18.2,1.2,20.6,61.2,3242.4,0.6047430830039526
96,Random,671.2,17.0,2.6,19.4,59.0,3230.8,0.6020408163265306
97,Random,689.6,15.4,2.4,18.8,58.0,3215.8,0.613107822410148
98,Random,704.4,15.8,1.4,16.6,57.6,3204.2,0.6301969365426695
99,Random,720.2,14.8,1.4,18.6,54.2,3190.8,0.6089887640449438
100,Random,736.6,14.8,1.4,17.8,52.2,3177.2,0.605568445475638
101,Random,749.8,14.6,2.2,17.0,49.8,3166.6,0.5956937799043063
102,Random,763.4,15.2,1.6,17.0,48.2,3154.6,0.5878048780487806
103,Random,776.2,15.0,1.2,17.0,45.2,3145.4,0.576530612244898
104,Random,791.4,15.0,1.0,17.2,42.8,3132.6,0.5631578947368421
105,Random,806.6,14.2,2.4,17.4,41.6,3117.8,0.5502645502645503
106,Random,822.2,15.2,1.2,16.4,43.2,3101.8,0.5684210526315789
107,Random,834.6,14.0,1.4,17.0,40.0,3093.0,0.5524861878453038
108,Random,851.8,12.6,1.8,16.6,39.2,3078.0,0.5584045584045584
109,Random,866.4,13.4,1.4,15.2,38.8,3064.8,0.563953488372093
110,Random,878.2,13.4,1.4,15.0,38.4,3053.6,0.563049853372434
111,Random,892.4,15.8,1.2,14.0,38.6,3038.0,0.5545977011494253
112,Random,906.8,15.4,1.2,14.6,36.8,3025.2,0.5411764705882353
113,Random,921.2,14.0,2.8,14.8,35.8,3011.4,0.5311572700296735
114,Random,936.2,14.0,2.2,14.6,36.4,2996.6,0.5416666666666667
115,Random,949.2,14.6,2.2,13.6,37.0,2983.4,0.5489614243323442
116,Random,962.4,14.8,1.6,14.4,36.8,2970.0,0.5443786982248521
117,Random,975.0,16.4,1.4,13.4,36.4,2957.4,0.5384615384615384
118,Random,986.8,16.0,2.2,13.0,35.6,2946.4,0.532934131736527
119,Random,996.4,15.6,2.4,12.2,36.2,2937.2,0.5451807228915663
120,Random,1010.0,14.6,2.0,12.0,37.0,2924.4,0.5640243902439025
121,Random,1022.0,12.2,3.0,13.2,37.2,2912.4,0.5670731707317074
122,Random,1037.6,14.0,0.8,12.0,38.2,2897.4,0.5876923076923077
123,Random,1050.0,15.4,1.8,12.0,35.2,2885.6,0.546583850931677
124,Random,1063.0,14.4,2.6,12.8,34.2,2873.0,0.534375
125,Random,1076.8,13.8,1.6,12.6,34.4,2860.8,0.5512820512820513
126,Random,1090.8,14.4,1.8,12.8,33.6,2846.6,0.536741214057508
127,Random,1104.6,14.0,1.6,11.8,33.8,2834.2,0.5522875816993464
128,Random,1116.4,13.6,2.0,12.2,34.4,2821.4,0.5530546623794212
129,Random,1127.0,13.0,2.4,11.6,35.6,2810.4,0.5686900958466454
130,Random,1141.0,12.6,1.4,11.6,35.6,2797.8,0.5816993464052288
131,Random,1153.6,13.6,1.6,10.2,34.6,2786.4,0.5766666666666667
132,Random,1164.4,13.6,1.4,9.6,33.4,2777.6,0.5758620689655172
133,Random,1175.8,15.4,1.8,9.4,32.4,2765.2,0.5491525423728814
134,Random,1188.6,13.8,2.4,10.8,32.8,2751.6,0.5484949832775919
135,Random,1201.8,15.4,1.4,10.2,33.4,2737.8,0.5529801324503311
136,Random,1215.0,14.6,2.2,10.0,33.4,2724.8,0.5548172757475083
137,Random,1230.4,13.4,2.2,9.8,33.4,2710.8,0.5680272108843537
138,Random,1240.4,13.6,1.2,10.6,34.0,2700.2,0.5723905723905724
139,Random,1251.8,14.2,1.6,10.6,33.2,2688.6,0.5570469798657719
140,Random,1262.4,14.0,1.0,11.6,33.4,2677.6,0.5566666666666666
141,Random,1274.6,13.4,2.0,11.2,32.0,2666.8,0.5460750853242321
142,Random,1287.4,12.6,2.2,11.6,32.8,2653.4,0.5540540540540541
143,Random,1298.2,14.0,1.6,10.6,33.4,2642.2,0.5604026845637584
144,Random,1306.2,14.8,2.2,10.6,32.6,2633.6,0.5415282392026578
145,Random,1316.8,16.0,1.2,10.6,33.0,2622.4,0.5427631578947368
146,Random,1328.6,14.2,2.2,11.2,31.6,2612.2,0.5337837837837838
147,Random,1338.2,15.2,1.4,11.8,31.2,2602.2,0.5234899328859061
148,Random,1353.6,15.4,1.8,13.0,30.8,2585.4,0.5049180327868853
149,Random,1365.0,16.2,1.4,13.6,30.8,2573.0,0.4967741935483871
